cid,SMILES,AO,ROS,NRF2
162350,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,1,0,0
162823,CC(=O)O[C@]1(C[C@H]([C@H]2[C@@H]1[C@@H](OC=C2C(=O)OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)C,1,0,0
163043,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=CC=C(C=C2)CO)OC(=O)C)OC(=O)C)OC(=O)C,1,0,0
167812,C[C@H]1CC[C@@H]2[C@]13CC(=C(C)C)[C@](O3)(C=C2C)O,1,0,0
168114,CCCCCCC[C@@H](CC(=O)CCC1=CC(=C(C=C1)O)OC)O,1,0,0
168115,CCCCCCCCC[C@@H](CC(=O)CCC1=CC(=C(C=C1)O)OC)O,1,0,0
169234,COC1=C(C=C(C=C1)[C@@H]2[C@H]3CO[C@@H]([C@H]3CO2)C4=CC(=C(C(=C4)OC)OC)OC)OC,1,0,0
169870,CCCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)C(=O)C,0,0,1
170833,C[C@@H]1CC[C@H]([C@@H](C1)O)C(=C)C,1,0,0
171064,C[C@@H]1CC2=CC(=C(C(=C2C3=C(C4=C(C=C3[C@@H]([C@@H]1C)OC(=O)C)OCO4)OC)OC)OC)OC,1,0,0
171144,CCCCCCCCCCCCC1=CC=CC=C1O,0,1,0
171597,CC1=CCC2=C(CC(=CCC1)C)OC=C2C,1,0,0
172717,CC(=C)C(=O)O[C@H]1C[C@@H]2CC[C@]1(C2(C)C)C,0,1,0
174277,C[C@@H]1CC2=CC3=C(C(=C2C4=C(C(=C(C=C4C[C@@H]1C)OC)OC)OC)OC)OCO3,1,0,0
176096,COC1=CC(=CC(=C1O)OC)CCC2=CC(=C(C=C2)O)OC,1,0,0
181491,CCCCCCCCCC=CC(=O)CCC1=CC(=C(C=C1)O)OC,1,0,0
181567,C1C[C@H]2C(=O)N[C@H](C(=O)N2C1)CC3=CNC4=CC=CC=C43,1,0,0
182232,C1[C@@H]([C@@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,1,0,0
184358,C1=CC(=CC=C1C(=O)C2=C(C=C(C(=C2O)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,1,0,0
185786,C[C@@H]1C[C@H]2[C@H]([C@@H]([C@]3([C@H]1CCC3=O)C)OC(=O)C)C(=C)C(=O)O2,1,0,0
188316,COC1=C(C2=C(C(=C1)O)C(=O)C=C(O2)C3=CC=CC=C3)OC,1,0,0
190453,CC1(C(CC2=C(O1)C=C3C(=C2)C=C(O3)C4=CC(=CC(=C4)O[C@H]5[C@@H]([C@H]([C@@H](CO5)O)O)O)O)O)C,1,0,0
193679,CC(=CCC1=C(C=CC2=C1O[C@@H](CC2=O)C3=CC=C(C=C3)O)O)C,1,0,0
197081,C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O)O.[Cl-],1,0,0
198749,CCCCCCC1=C(C=C(C=C1O)CCCCC)O,1,1,1
199093,CN1CCCC(C1)CN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,0,1,0
206042,CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=CC=CC=C3NC2=O,1,0,0
206793,CCN1CCN2C3=C(C=C(C=C3)C)C4=C2C1CCC4,0,0,1
208518,CN1CCCCC1CCN2C3=CC=CC=C3SC4=CC=CC=C42,0,1,0
216284,CC1CCC[C@@H](CCCCCC2=C(C(=CC(=C2)O)O)C(=O)O1)O,0,0,1
216325,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)OC(=O)CCC(=O)O)C(C)(C)C,1,0,0
219945,CC1C=C(CC(C1C(=O)O)C(=O)O)C,0,0,1
222666,CCOC(=O)C1=CN=C(N=C1N)SC,0,1,0
222943,CC(C)CC(=O)NC1=CC2=CC=CC=C2C=C1,0,1,0
227378,CC(=O)OC1=CC2=C(CCC2=O)C3=CC=CC=C31,0,1,0
231815,CCCCOC(=O)NC1=C(C=CC(=C1)Cl)C,0,0,1
231838,CC(=C)CN1C(=O)C2=CC=CC=C2C1=O,0,0,1
233952,C1CN(CCN1CC2=CNC3=CC=CC=C32)C4=CC=CC=C4,0,0,0
234889,CCCOC(=O)C1=CC(=C(C=C1)O)OC,0,0,1
237061,CC1=CC2=C(C=C1)NC3=C(S2)C4=CC=CC=C4C=C3,1,1,0
242436,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=C1C=C(C=C3)O)OC)OC)OC,0,0,1
244136,CCCCCCCCCCCC(=O)NC1CCS(=O)(=O)C1,0,0,1
246527,CC1=CC=C(C=C1)P(=O)(C2=CC=C(C=C2)C)O,0,1,0
246918,CC(=O)CCC1=CNC2=CC=CC=C21,0,0,0
247304,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=C(C=C34)O)O,0,0,1
248507,CN1CCC2=CC(=C(C3=C2C1CC4=CC(=C(C=C43)OC)O)OC)O,0,0,1
251333,CCN(C1=CC=CC=C1)C(=O)C=CC2=CC=CO2,0,1,0
254728,CCOC(=O)C1=CN=C(C=C1)C(=O)OCC,1,0,0
254759,CC1=CC2=C(C=C1C)N(CCN2C(=O)CCl)C(=O)CCl,0,1,0
256737,C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@H]2O)O)CCC4=C3C=CC(=C4)O,0,0,1
259776,CC(=O)O[C@@H]1[C@@H]([C@]2(CC[C@H]3[C@H]([C@@]24[C@@H]1O4)CC[C@]5([C@@]3(CC[C@@H](C5)O)C)O)C)C6=COC(=O)C=C6,1,0,0
261702,CC1=CC=C(C=C1)S(=O)(=O)N2C(=CC(=N2)C)C,0,1,0
262434,COC1=C(C=CC(=C1)C2=NC(=C(N2)C3=CC=CC=C3)C4=CC=CC=C4)O,0,1,0
263032,CC1=CCC(C(C1)C(=O)O)C(=O)O,0,0,1
263261,CCOC(=O)C(=CC1=CC=CC=C1OC)C(=O)OCC,0,1,0
263434,CC12CC(C3C(C1CCC2=O)CCC4=C3C=CC(=C4)O)O,0,0,1
274217,COC1=C(C=C(C=C1)Cl)C=CC=NC2=CC=CC=C2O,0,1,0
281691,COC1=C(C=C2C(NCCC2=C1)CC3=CC=C(C=C3)O)O,0,0,1
287064,COC(=O)C1=CC(=C(C=C1)O)O,1,0,0
291365,C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)O)NC4=CC=C(C=C4)CCO,0,1,0
292419,CC1=CC(=C(C=C1)NCC2=CC=CC=C2O)C,0,0,1
293745,CCCCNC(=O)C(=O)C1=CC=CC=C1NC(=O)C,0,0,1
297344,CC(=NNC1=NC2=CC=CC=C2C=C1)C3=CC=CC=C3O,0,1,0
306583,CC1=CC(=C(C(=C1)C)NC(=O)NC2CCCCC2)C,0,0,1
306664,CN(CC1=CC=CC=C1)C(=O)NC2CCCCC2,0,0,1
307336,CC1=CC=C(C=C1)CNC(=O)C2CCCCC2C(=O)O,0,0,1
310173,CCOC(=O)C1=CC=C(C=C1)NC(=O)C2CC2,0,0,1
312145,CC(=O)O[C@@H]1C[C@]2([C@@H](CCC2=O)C3=C1[C@]4([C@H](OC(=O)C5=COC(=C54)C3=O)COC)C)C,1,0,0
316274,CCOC(=O)C1=CC(=O)C=C(O1)C(=O)OCC,0,0,1
316426,CCCCCCCCCCC(C(=O)O)C1(CCC(=O)O1)C(=O)O,1,0,0
317405,COC1=C(C=C2C(NCCC2=C1)CC3=CC=C(C=C3)O)OC,0,0,1
331791,CCOC(=O)C1=CC=C(C=C1)NC(=O)NC2=NC=C(C=C2)Cl,0,1,0
333544,CN1CCC2=CC3=C(C4=C2[C@H]1CC5=C4C=CC(=C5OC)OC)OCO3,1,0,0
348580,CCCC1=CC=C(C=C1)OCC(=O)O,0,0,1
350926,CC(C1=CC2=C(C=C1)SC3=CC=CC=C3N2)O,1,1,0
360569,C[N+](C)(C)CC1CCCC(C1=O)C[N+](C)(C)C.[I-],0,1,0
361939,CCCCCCCCCCCCC(=O)CCCCC(=O)O,0,0,1
363209,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)O)O)OC,1,0,0
365016,CCCCCCCCCCCC(=O)C1=C(C=CC=C1O)O,0,0,1
376328,CC1=C2CN(C=CC2=C(C3=C1C4=CC=CC=C4N3)C)C(=O)C,0,1,0
386093,CC(C)OC(=O)C1=CC=C(C=C1)NCC2=C(C=CC(=C2)O)O,0,1,0
434973,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)O,0,0,1
439246,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,1,0,0
439302,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N,1,0,0
439533,C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,1,0,0
439570,CC1=CC[C@H](CC1=O)C(=C)C,1,0,0
440623,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC(=C(C=C34)O)O,0,0,1
440735,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,1,0,0
440936,C1=CC(=CC=C1O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,1,0,0
441764,COC1=C(C=CC(=C1)[C@H]2[C@@H](C3=C(O2)C(=CC(=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)O)CO)O,1,0,0
442009,CC(C)C1=C(C(=C2C(=C1)[C@@H]3C[C@@H]4[C@@]2(CCCC4(C)C)C(=O)O3)O)O,1,0,0
442193,CC1=C[C@@H]2[C@@H]([C@H](CC3=C[C@@H](C1)OC3=O)OC(=O)C(=C)C)C(=C)C(=O)O2,1,0,0
442343,CC1=CC[C@H](CC1)[C@](C)(CCC=C(C)C)O,1,0,0
442396,CC1=C(C(=C2C(=C1O)C(=O)C[C@H](O2)C3=CC=C(C=C3)O)C)O,1,0,0
442428,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,1,0,0
442431,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC=C(C=C5)O)O)O)O)O)O)O)O,1,0,0
442439,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)CO)O)O)O)O)O,1,0,0
442458,CC1=C[C@@H]([C@@H]([C@H](C1)C2=C(C=C(C=C2)O)O)C(=O)C3=C(C=C(C=C3)O)O)C4=C(C5=C(C=C4O)OC6(C7=C(C=C(C=C7)O)OC6(C5=O)O)CC=C(C)C)O,1,0,0
442534,C[C@]12C[C@@]3([C@@H]4C[C@]1([C@@]4([C@H](O2)O3)COC(=O)C5=CC=CC=C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O,1,0,0
442658,C1[C@@H]([C@@H]([C@H]([C@@H](O1)C2=C3C(=C(C(=C2O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)C(=O)C=C(O3)C5=CC=C(C=C5)O)O)O)O,1,0,0
442664,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C(=C3O2)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O,1,0,0
442665,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)C2=C3C(=C(C(=C2O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)C(=O)C=C(O3)C5=CC=C(C=C5)O)O)O)O,1,0,0
442768,COC1=C(C=C2C(=CC(=O)OC2=C1)C3=CC=CC=C3)O,1,0,0
442793,CCCCC[C@@H](CC(=O)CCC1=CC(=C(C=C1)O)OC)O,1,0,1
443027,C[C@@H]1CC2=CC3=C(C(=C2C4=C(C5=C(C=C4C[C@@H]1C)OCO5)OC)OC)OCO3,1,0,0
443162,CC1=CC[C@H](CC1)C(C)(C)O,0,0,1
443939,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl,1,0,0
445070,CC(=CCC/C(=C/CC/C(=C/CO)/C)/C)C,1,0,0
445154,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1,0,0
445643,C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC,1,0,0
445858,COC1=C(C=CC(=C1)/C=C/C(=O)O)O,1,0,0
458553,C1=CC=C(C=C1)C(CNC(=O)C2=CC=CC=C2)O,0,0,0
467320,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=O)C(=C4C(=C3)C(=CC(=C4O)O)[C@@H]5[C@@H](CC6=C(C=C(C=C6O5)O)O)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)O)O)O,1,0,0
479503,CC(=CC[C@H](C1=CC(=O)C2=C(C=CC(=C2C1=O)O)O)O)C,1,0,0
487435,COC(=O)[C@@]1(C[C@H]([C@H]([C@@H](C1)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O)O,1,0,0
496244,CCOC1=C(C=C2C(=NOC)CC3C(C2=C1)CCC4(C3CCC4O)C)O,0,0,1
497203,CC1=COC2=C1[C@@H]([C@H]3C(=C)[C@H]4C[C@H]4[C@@]3(C2)C)O,1,0,0
503737,C1[C@H](OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,1,0,0
520428,CC1=CC(=C(C=C1)O)SC2=C(C=CC(=C2)C)O,0,0,1
528084,CCOC(=O)NC1=C(C=C(C=C1)C)C,0,1,0
532117,CCCCCC(=O)NC1=CC=CC2=CC=CC=C21,0,0,1
535372,CCCCOC(=O)N1C2=C(C=C(C=C2)Cl)OC1=S,0,0,1
535415,CCOC(=O)C1=CN(C2=C(C(=C(C=C2C1=O)F)F)F)C3CC3,0,0,1
538214,CCCCCCOC1=C(C=C(C=C1)C(=O)O)C#N,0,0,1
539221,CCCCCOC1=CC=C(C=C1)C2C(=O)NC(=O)N2,0,0,1
539561,CCCCCCOC1=CC=C(C=C1)C(=NO)N,0,0,1
541260,CCOC(=O)C1=C(C(=O)N(C1)C(C)(C)C)NC2=CC=C(C=C2)OC(=O)C,0,1,0
544462,CC1=CC(=O)NC(=C1C#N)SCC(=C)C,0,0,1
544877,C1CCC(CC1)NC(=O)NCC2=CC=CC=C2,0,0,0
558750,CC1=CC(=C(C(=C1)C)NC(=O)C2CCC(=O)N2)C,0,0,1
562945,CCCCC1=CC=C(C=C1)S(=O)(=O)NC2=NOC(=C2)C,0,0,1
566934,CCCCCCCCCC1=NC(=NN1)N,0,0,1
571682,CCOC(=O)NC1=CC=C(C=C1)S(=O)(=O)NCC2=CC=CC=C2,0,1,0
579189,CC1=CC(=C(O1)C)C(=O)N2CCCC2C(=O)O,0,0,1
580887,CC1=C(C2=C(N1CC3=CC=CC=C3Cl)C=CC(=C2)O)C(=O)C,0,1,0
581843,CCCCN(CCCC)S(=O)(=O)C1=C(NC(=O)NC1=O)C,0,0,1
583513,CCCCCCC1NC(CS1)C(=O)O,0,0,1
583866,C1COC(C2=CC=CC=C21)CNC(=O)C3=CC=CO3,0,1,0
584277,CCCCOC1=CC=C(C=C1)C2(CC(=O)NC2=O)C,0,0,1
586512,CC1=C(C=C(O1)C(=O)OC)CC(=O)C2=C(C=C(C=C2)O)O,0,0,1
588524,CCCCCC(=O)NC1=CC2=CC=CC=C2C=C1,0,0,1
590147,CC1=CC(=C(C(=C1)C)C(=O)CSC2=NN=C(S2)C)C,0,0,1
590998,CCOC1=CC=C(C=C1)C(=O)N2CCCC2C(=O)O,0,0,1
593546,CCC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)OCC,0,0,1
595010,CCCCOC1=CC=CC(=C1)C2(CCCC2)C(=O)O,0,0,1
595583,CCN(C1=CC=CC=C1)C(=O)C2=CC=C(C=C2)NC(=O)C,0,1,0
596134,CC1=CC2=C(CSC(SC2)C3=CC=CC=C3O)C=C1C,0,0,1
596574,CC1=C(C=C(O1)C(C)(C)C)C(=O)N2CCCC2C(=O)O,0,0,1
596777,CCOC(=O)C1CCN(CC1)C(=O)C2=C(C=C(C=C2)OC)OC,0,0,1
598513,CCCCC(=O)C1C(=O)NC(=O)NC1=O,0,0,1
600125,CCCCCCC1=NC2=CC=CC=C2C(=O)N1N,0,0,1
600277,CCCCCC1=NC2=CC=CC=C2C(=O)N1N,0,0,1
600579,CCCOC1=C(C=C(C=C1)CCN2CCC(=O)NC2=O)C,0,0,1
600748,C1C(=O)N(C(S1)C2=CC3=C(C=C2)OCO3)C4=CC=C(C=C4)F,0,0,0
603430,CC1CC(=CC(C1CN(CCN2CCN(CC2)C(=O)C)C(=O)C)C)C,0,0,1
603661,CCCCCCC1=CC=C(C=C1)C2=NC=C(C=N2)N,0,0,1
604897,CCCCCCC(=O)NC1=CC2=C(C=C1C)OC(=O)C=C2C,0,0,1
607627,CC1=CC2=C(C=C1)N3CCN(C4C3=C(C2=O)CC4)C(=O)C,0,0,1
607792,CCCCC1=C(N=C(NC1=O)SCC(=O)O)O,0,0,1
610938,CCCCCCN=CC1=C(N(C(=O)N(C1=O)C)C)O,0,0,1
611221,CCOC(=O)C1=C(C(=C(S1)N)C(=O)N)C,0,1,0
611239,CCOC(=O)C1=C(N=C(N=C1N)C2=CC=CC=C2)C,0,1,0
611672,CC(=C)C1CC2=C(O1)C=C3C(=C2)C=CC(=O)O3,0,0,1
612413,CCCCOC1=CC=C(C=C1)C2(CCCC2)C(=O)O,0,0,1
615598,CC1CCCCN1C(=O)C2=CC=C(C=C2)C(=O)N3CCCCC3C,0,0,1
615629,CCCCC1CC1C(=O)NC2=NC=C3C(=N2)CC(CC3=O)(C)C,0,0,1
617111,CCCCOC1=CC=CC=C1C2C(=C(N(C(=C2C(=O)OC)C)C)C)C(=O)OC,0,0,1
619222,C1CC2=CC=CC=C2C3=NN(CC31)C4=CC=CC=C4,0,1,0
629081,CC(=O)OC1C(=O)N(C2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=C3)C,0,1,0
637541,C1=CC(=CC(=C1)O)/C=C/C(=O)O,1,0,0
637542,C1=CC(=CC=C1/C=C/C(=O)O)O,1,0,0
637775,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)O,1,0,0
637858,COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)N2CCC=CC2=O,1,0,0
643820,CC(=CCC/C(=C\CO)/C)C,1,0,0
644394,CC1(C(=O)N(C(=O)N1)CC(COC2CCCCC2)O)C,0,1,0
644514,CCCCCN1C2=C(N=C1N3CCC(CC3)C(=O)N)N(C(=O)NC2=O)C,0,0,1
644674,CN1C(=NN=C1SCC(=O)NC2=CC(=CC=C2)O)C3=CC=C(C=C3)S(=O)(=O)N4CCOCC4,0,1,0
644710,CCC1(CC(=O)N(C1=O)C2=CC(=C(C=C2)C(=O)O)O)C,1,0,0
644794,CC1=CC(=NO1)NC(=O)CSC2=NN=C(N2C)C3CC3,0,0,1
644827,CC1=CC=C(C=C1)NC(=O)N2CCCC2C(=O)NCCC3=CCCCC3,0,0,1
644834,CCCC(=O)NC1=CC(=C(C=C1OC)NC(=O)NC2CCCCC2)OC,0,0,1
644849,CCN1CCCC1CN(CC2=CC3=C(C=CC(=C3)OC)NC2=O)C(=O)NCC4=CC=CC=C4,0,0,1
644975,CCOC1=CC(=C(C=C1NC(=O)C2CC2)OCC)NC(=O)OCC,0,0,1
645168,CC1=CC(=NO1)NC(=O)CCC(=O)N(CC=C)CC(=O)NCC2CCCO2,0,0,1
645243,CCOC(=O)N1CCN(CC1)S(=O)(=O)C2=C(C=C(C=C2C)C)C,0,0,1
645248,CCOC1=CC(=C(C=C1NC(=O)COC2=CC=CC=C2)OCC)NC(=O)C3=CC=CO3,0,1,0
645291,CC1=CC(=C2C=C(C(=O)NC2=C1)CN(C3CCCCC3)C(=O)C)C,0,0,1
645398,CC1=CC(=C(C=C1)O)NC(=O)C2=CC(=CC=C2)NC(=O)C3=CC=CO3,0,1,0
645573,CCN1C(=NN=C1SCC(=O)N(CC)CC)C2=CC3=CC=CC=C3C=C2O,0,0,1
645737,CC(=O)C1=CC(=CC=C1)NC(=O)N2CCCC2C(=O)NCC3=CC=CC=C3,0,0,1
645739,CCCCC(=O)NC1=CN=C(C=C1)NC(=O)C2CC2,0,0,1
645764,CCCCOCCCNC(=O)C1=C(ON=C1C2=CC=CC=C2)C,0,0,1
645777,CCC(C)NC(=O)C1CCN(CC1)C2=NC(=CC(=N2)C)C,0,0,1
645844,CCOC1=C(C=CC(=C1)C2CC(=O)NC3=C2C=C(C(=C3)C)C)O,0,0,1
645850,CCOC(=O)CSC1=NN=C(N1C)C2CCCCC2,0,0,1
645852,CC1=CC2=C(C=C1)N3CCN(C4C3=C2CCC4)C(=O)CN5CCN(CC5)C,0,0,1
645907,CCCCC1=NC2=CC=CC=C2C(=C1C)C(=O)O,0,0,1
646052,CCCCCCN1C2=C(N=C1N3CCC(CC3)C(=O)N)N(C(=O)NC2=O)C,0,0,1
646070,CC12CC3(CN(C1)C(N(C2)C3)C4=CC(=C(C=C4)O)OC)C,0,0,1
646328,CCOC(=O)C1CCN(CC1)C(=O)C2=CC=CO2,0,0,1
646348,CCCCC(C(=O)NCC1CCCO1)OC(=O)C2=CC3=C(N2C)C=CO3,0,0,1
646379,CC(=O)NC1=CC=C(C=C1)NC(=O)CSC2=NN=C(N2C)C3CC3,0,0,1
646487,CCOC(=O)C1=C2CCCN2C3=C1C=C(C=C3)O,0,0,1
646612,CCOC(=O)C1=CC=C(O1)COC(=O)CCC2=NC3=CC=CC=C3NC2=O,1,0,0
646702,CCOC(=O)C(C)SC1=NC2=C(N1CCC3=CC=CC=C3)C(=O)NC(=O)N2C,1,0,0
646768,CC1=CC(=NC(=N1)N2CCC(CC2)C(=O)NCCC3=CC=C(C=C3)F)C,0,0,1
646879,CCC1=CC2=C(C=C1)OC(=N2)C3=C(C=CC(=C3)N=CC4=C(C(=CC=C4)OC)O)O,0,1,0
646882,CCCCCOC(=O)C1=CC=C(C=C1)NC(=O)C2=CC=CO2,0,0,1
647023,CCCN1C2CCCC1CC(C2)NC(=O)NC3=CC=CC(=C3)C(=O)C,0,0,1
647083,CC1=CC(=NC(=N1)N2CCC(CC2)C(=O)NCCC3=CC=CC=C3)C,0,0,1
647137,CCOC1=C(C=CC(=C1)C2C(=C(NC(=O)N2)C)C(=O)OCC3=CC=CC=C3)O,0,0,1
647152,CCCCCCC(C1=C(N(N(C1=O)C2=CC=CC=C2)C)C)C3=C(N(N(C3=O)C4=CC=CC=C4)C)C,0,0,1
647200,CCOC(=O)C1=C(NC(=O)NC1C2=CC(=C(C(=C2)Br)O)OC)C,1,0,0
647204,CC1CCCC(N1C(=O)CSC2=NN=C3N2C(=NC(=C3)C)N)C,0,1,0
647298,CCCS(=O)(=O)N1CCN(CC1)CCCC2=CC=CC=C2.C(=O)(C(=O)O)O,0,0,1
647647,CC1CCCN(C1)C(=O)C2CCN(CC2)CCCC3=CC=CC=C3.C(=O)(C(=O)O)O,0,0,1
647754,CC1=CC(=NC(=N1)N2CCCC(C2)C(=O)NCCC3=CC=C(C=C3)F)C,0,0,1
647773,CC1CCN(CC1)C(=O)C2CCN(CC2)CCCC3=CC=CC=C3.C(=O)(C(=O)O)O,0,0,1
647775,CCCCN(C)C(=O)C1CCN(CC1)CC2=CC=CC=N2.C(=O)(C(=O)O)O,0,0,1
648078,CCCOC1=CC=C(C=C1)C(=O)N2CCCC2C(=O)O,0,0,1
648095,CC(=O)C1=C(C(=O)N(C1C2=CC(=C(C=C2)O)OC)CCC3=CC(=C(C=C3)OC)OC)O,0,0,1
648529,CCN(CC)C(=O)N(CCCOCC)CC1=CC2=CC(=CC(=C2NC1=O)C)C,0,0,1
648664,CCCCCC1=C(N=C(NC1=O)SCC(=O)NCC2CCCO2)O,0,0,1
648903,CCOC1=CC(=C(C=C1NC(=O)C)OCC)NC(=O)C2CCCO2,0,1,1
648946,CC1=CC(=NC(=N1)N2CCC(CC2)C(=O)NCCCOC)C,0,0,1
648969,CC1=CC(=NO1)NC(=O)CCC(=O)N(CCC2=CC(=C(C=C2)OC)OC)CC(=O)NC3CCCC3,0,0,1
648974,CC1=CC=C(C=C1)CN2C3CCC2CC(C3)NC(=O)C,0,0,1
649065,CCCCN1C(=NN=C1SCC(=O)C2=CC3=C(C=C2)OCCO3)C4=C(OC=C4)C,0,0,1
649103,CC1=CC(=NC(=N1)NCCCC2=CC=CC=C2)C,0,0,1
649129,CCN1CCCC1CN(CC2=CC3=C(C=C(C=C3NC2=O)C)C)C(=O)NC4CCCCC4,0,0,1
649355,CC1=NN(C(=O)C2=CC=CC=C12)CC(=O)NC3=CC4=C(C=C3)C5=CC=CC=C5O4,0,1,0
649386,CCC(=O)NC1=NC=C(C(=C1)C)NC(=O)C23CC4CC(C2)CC(C4)C3,0,0,1
649388,CC1=C(C=C(O1)C2CC2)C(=O)O,0,0,1
649420,CCOC(=O)C1=C(N=CN1)C(=O)NC2CCCCC2,0,0,1
649430,CCN1C(=NN=C1SCC(=O)N(C(C)C)C(C)C)C2=CC3=CC=CC=C3C=C2O,0,0,1
649439,CC1=CC(=NC(=N1)N2CCCC(C2)C(=O)NCCC3=CCCCC3)C,0,0,1
649526,CC1=CC(=NO1)NC(=O)CCC(=O)N(CC2=CC=C(C=C2)F)CC(=O)NC3CCCC3,0,0,1
649540,CCOC1=C(C=CC(=C1)C2C(=C(C(=O)N2CCC3=CC=CC=C3)O)C(=O)C4=CC=C(O4)C)O,0,0,1
649724,CC1CCCCN1C(=O)CN2C(=CC(=N2)C(F)(F)F)C,0,0,1
649767,CCCCC1=C(N=C(NC1=O)SCC(=O)NC2=CC3=C(CCC3)C=C2)O,0,0,1
649790,CC1=CC=C(C=C1)NC(=O)N2CCCC2C(=O)NCCC3=CC=CC=C3,0,0,1
649912,CCCCC(=O)N1CC2(CN(CC(C1)(C2=O)C)C(=O)CCCC)C,0,0,1
